sex,age,juv_fel_count,race,juv_misd_count,juv_other_count,PriorCount,is_recid,is_violent_recid,ChargeDegree,DaysInJail,RecidScore
Male,46,0,Hispanic,0,0,13,0,0,F,204379.733333333,0.17
Male,27,0,Caucasian,0,0,2,0,0,F,2682.95,-3.09
Male,37,0,Hispanic,0,0,1,0,0,F,3104.11666666667,-0.6
Male,21,0,Caucasian,0,0,0,1,1,F,2866.85,0.91
Female,28,0,African-American,0,0,4,0,0,F,3048.26666666667,0.85
Female,28,0,African-American,0,0,0,0,0,M,1313.61666666667,1.12
Male,58,0,Caucasian,0,0,3,0,0,M,903.366666666667,-3.12
Male,22,0,Caucasian,0,0,0,1,1,F,8710.88333333333,1.95
Male,31,0,African-American,0,0,5,1,0,F,3066.45,1.55
Male,33,0,African-American,0,0,0,0,0,F,57719.4333333333,-0.73
Female,23,0,African-American,1,0,1,0,0,M,-311.733333333333,-1.8
Male,32,0,Caucasian,0,0,11,0,0,F,203435.65,3.14
Male,22,0,Caucasian,0,0,0,0,0,F,1501.48333333333,-2.07
Female,35,0,African-American,0,0,2,0,0,F,1764.63333333333,1.87
Male,35,0,Hispanic,0,0,2,0,0,F,20018.0833333333,1.68
Female,54,0,Caucasian,0,0,1,0,0,M,6036.58333333333,-2.43
Male,29,0,Caucasian,0,0,0,0,0,F,129512.916666667,-2.12
Female,36,0,African-American,0,0,0,0,0,M,1226.46666666667,-0.59
Male,25,0,African-American,0,0,0,0,0,F,3350.31666666667,-2.38
Male,29,0,African-American,0,0,2,0,0,M,1563.2,-2.68
Male,31,0,Hispanic,0,0,0,1,1,F,-253.066666666667,-1.68
Male,39,0,Caucasian,0,0,0,0,0,M,300.8,-4.82
Female,23,0,African-American,0,0,0,0,0,F,392.216666666667,0.99
Female,23,0,African-American,0,0,1,0,0,F,1139.45,4.17
Female,37,0,Hispanic,0,0,0,0,0,M,921.516666666667,-4.23
Female,61,0,African-American,0,0,1,0,0,F,74859.75,-1.85
Male,30,0,African-American,1,0,9,1,1,F,11568.9666666667,0.13
Male,23,0,African-American,0,0,1,0,0,F,51530.9166666667,2.07
Female,27,0,African-American,0,0,0,1,1,F,1095.4,1.08
Male,38,0,African-American,1,0,10,0,0,M,1057.58333333333,-1.49
Male,42,0,African-American,0,0,1,0,0,F,2664.36666666667,-3.17
Male,31,0,African-American,0,0,0,0,0,F,1171.53333333333,-4.13
Male,43,0,African-American,0,0,1,1,1,M,7548.55,-1.68
Male,39,0,Caucasian,0,0,0,0,0,F,8511.06666666667,-4.94
Male,31,0,African-American,0,0,0,0,0,M,5497.68333333333,0.87
Female,33,0,African-American,0,0,0,0,0,F,3285.25,-1.01
Male,21,0,Caucasian,1,0,1,1,1,F,8614.55,2.16
Male,23,0,African-American,0,0,1,1,1,F,173239.75,7.35
Female,29,0,Caucasian,0,0,0,0,0,F,40641.4666666667,-0.3
Male,62,0,Caucasian,0,0,2,0,0,F,4680.68333333333,-5.14
Female,44,0,Caucasian,0,0,0,0,0,M,1100.45,-4.82
Male,30,0,African-American,0,0,0,0,0,F,171.083333333333,-2.48
Male,51,0,Caucasian,0,0,3,0,0,F,24255,-0.49
Male,21,0,African-American,0,0,0,0,0,F,4127.4,0.76
Male,27,0,African-American,0,0,3,1,1,F,13016.2166666667,0.47
Male,28,0,Hispanic,0,0,0,0,0,F,109.683333333333,-1.81
Female,31,0,African-American,0,0,0,0,0,F,3297.65,0.73
Female,49,0,Caucasian,0,0,2,0,0,F,1289.86666666667,-0.68
Female,41,0,Other,0,0,2,0,0,F,22662.7,-0.02
Male,20,0,Caucasian,0,5,0,0,0,M,1683.85,4.61
Male,23,0,African-American,1,0,4,1,1,F,277495.966666667,3.41
Male,26,0,Caucasian,0,0,0,0,0,M,4199.35,0.42
Male,28,0,Caucasian,0,0,1,0,0,M,1530.65,-2.86
Male,52,0,African-American,0,0,4,0,0,M,7177.73333333333,-4.79
Male,36,0,Hispanic,0,0,1,0,0,M,5752.56666666667,-4.36
Male,54,0,Hispanic,0,0,5,0,0,F,135308.8,0.04
Male,54,0,African-American,0,0,3,0,0,M,95131.3666666667,-2.1
Male,22,0,African-American,0,0,0,0,0,F,-208.8,-1.04
Male,24,0,Caucasian,0,2,2,0,0,F,47358.4833333333,-0.69
Female,34,0,African-American,0,0,6,0,0,F,1005.98333333333,-0.71
Male,51,0,African-American,0,0,8,0,0,M,37253.95,-2.86
Male,28,0,African-American,0,0,0,0,0,F,1368.4,-2.98
Male,23,0,Caucasian,0,0,0,0,0,F,1505.71666666667,0.2
Male,25,0,Caucasian,0,0,2,0,0,F,13017.75,2.38
Male,28,0,Caucasian,0,0,2,0,0,F,824.966666666667,-0.32
Female,32,0,African-American,0,0,0,1,1,M,-269.533333333333,-1.86
Male,35,0,African-American,0,0,7,0,0,F,41642.2166666667,1.29
Male,33,0,African-American,0,0,16,1,1,M,47522.8,5.51
Male,30,0,Other,0,0,1,0,0,F,2612.53333333333,0.62
Female,58,0,Caucasian,0,0,1,0,0,M,-302.166666666667,-2
Male,22,0,African-American,0,0,2,1,0,F,19746.2166666667,0.12
Male,28,0,Caucasian,0,0,2,1,1,F,3118.43333333333,-2.26
Male,26,0,African-American,1,0,6,1,1,F,6227.65,0.18
Male,23,0,Caucasian,0,0,0,0,0,F,1752.96666666667,-0.91
Male,26,0,African-American,0,0,0,0,0,F,2799.46666666667,0.99
Male,25,0,African-American,0,0,1,0,0,F,342.6,-1.26
Male,40,0,Native American,0,0,2,0,0,M,1443.78333333333,-0.97
Male,56,0,African-American,0,0,1,0,0,F,1723.15,-3.17
Male,51,0,Caucasian,0,0,3,0,0,F,123965.65,-2.78
Male,36,0,African-American,0,0,0,0,0,F,403529.7,0.19
Male,51,0,Caucasian,0,0,0,0,0,M,2718.98333333333,-2.04
Female,35,2,African-American,0,0,9,0,0,F,250380.15,4.63
Male,22,0,Caucasian,1,0,2,1,1,F,1869.78333333333,-1.46
Male,43,0,Caucasian,0,0,2,0,0,F,58801.3166666667,-1.98
Male,22,0,African-American,0,0,2,0,0,F,71887.15,-2.05
Male,31,0,African-American,0,0,4,1,1,M,69072.6333333333,-2.38
Male,25,0,Caucasian,0,1,3,0,0,F,11345.4166666667,-1.05
Female,52,0,Caucasian,0,0,0,0,0,M,1342.03333333333,-2.69
Male,35,0,Hispanic,0,0,0,0,0,F,1423.06666666667,-0.3
Female,24,0,Caucasian,0,0,0,0,0,F,1098.41666666667,1.63
Male,57,0,Other,0,0,0,0,0,F,9865.55,-7.31
Male,38,0,Caucasian,0,0,2,0,0,F,1446.31666666667,-2.84
Male,22,0,African-American,0,0,1,0,0,F,91011.1166666667,-0.66
Male,26,0,Hispanic,0,0,1,0,0,M,1630.93333333333,2.92
Male,25,2,African-American,3,0,8,0,0,F,266935.033333333,5.15
Male,34,0,African-American,0,0,2,0,0,F,1589.93333333333,0.63
Female,24,0,Caucasian,0,0,0,0,0,F,1324.78333333333,-0.44
Male,24,0,Other,0,0,4,1,0,F,57815.5333333333,-2.42
Male,49,0,Caucasian,0,0,4,1,1,M,24599.6666666667,-0.68
Male,55,0,Caucasian,0,0,0,0,0,F,1438.9,-1.67
Male,55,0,African-American,0,0,10,1,1,M,6164.56666666667,1.23
Male,32,0,African-American,0,0,9,1,0,F,161188.966666667,2.22
Male,55,0,Caucasian,0,0,0,1,0,F,1093.26666666667,-3.18
Male,23,0,African-American,0,0,3,0,0,M,9034.51666666667,-3.55
Male,54,0,Caucasian,0,0,2,1,1,F,42339.5,-3.75
Male,40,0,Asian,0,0,0,0,0,F,28703.8333333333,-1.11
Male,27,0,African-American,0,0,0,1,1,M,1518.4,0.45
Male,36,0,Caucasian,0,0,4,1,1,M,16936.3,-2.71
Female,29,0,African-American,0,0,5,1,0,F,1743.66666666667,0.9
Female,45,0,Caucasian,0,0,0,0,0,M,1358.51666666667,-5.41
Male,25,0,Other,0,0,2,0,0,M,92521.7166666667,-0.94
Male,40,0,Caucasian,0,0,4,1,1,F,47792.8,1.24
Male,38,0,African-American,0,0,7,1,1,F,9941.2,0.3
Male,60,0,Caucasian,0,0,0,0,0,F,1390.08333333333,-1.82
Male,57,0,Caucasian,0,0,3,0,0,F,44532.6333333333,-5.1
Male,26,0,African-American,0,0,3,1,1,F,19172.7666666667,1.47
Female,37,0,African-American,0,0,0,0,0,F,1840.25,-2.16
Male,41,0,Caucasian,0,0,1,0,0,F,1525.11666666667,0.41
Female,33,0,Other,0,0,0,0,0,F,1055.11666666667,-2.09
Male,57,0,African-American,0,0,1,0,0,F,1721.26666666667,-4.08
Male,34,0,African-American,0,0,3,0,0,M,1510.13333333333,-2.38
Male,29,0,African-American,0,0,1,1,1,F,1616.31666666667,-0.03
Male,45,0,Hispanic,0,0,8,0,0,F,1621.63333333333,-3.37
Male,22,0,Caucasian,0,0,1,1,0,F,12060.95,1.07
Male,21,0,African-American,0,0,0,0,0,M,64806.0333333333,-1.56
Male,56,0,Caucasian,0,0,1,0,0,M,1487.33333333333,-4.72
Male,48,0,African-American,0,0,4,0,0,F,1345.28333333333,-2.81
Male,27,0,Hispanic,0,0,1,0,0,M,1740.6,-1.88
Male,34,0,Hispanic,0,0,1,0,0,F,5783.48333333333,-0.09
Male,33,0,African-American,1,0,6,1,1,M,2705.28333333333,2.49
Male,58,0,Caucasian,0,0,1,0,0,F,2379.4,-8.5
Female,33,0,African-American,0,0,1,0,0,F,1166.3,-5.96
Female,40,0,African-American,0,0,2,0,0,M,145261.966666667,-5.44
Male,22,0,Caucasian,0,0,0,1,1,F,1432.21666666667,-2.54
Male,39,0,Caucasian,0,0,2,0,0,F,11798.8666666667,-3.63
Female,23,0,African-American,0,0,3,1,0,F,53301.1166666667,-1.58
Male,35,0,Caucasian,0,1,1,0,0,F,12.35,-4.45
Male,22,0,Hispanic,0,0,0,0,0,M,1423.06666666667,-2.67
Male,37,0,Hispanic,0,0,4,0,0,M,1164.33333333333,0.42
Male,60,0,Hispanic,0,0,0,0,0,F,1396.5,-2.72
Female,39,0,Caucasian,0,0,1,0,0,F,10477.3166666667,1.83
Female,70,0,Other,0,0,0,0,0,F,1398.2,-4.06
Male,53,0,African-American,0,0,6,1,0,F,1371.35,0.8
Male,37,0,Caucasian,0,0,0,0,0,F,1385.81666666667,0.25
Male,28,0,African-American,0,0,1,0,0,F,1434.41666666667,0.99
Male,21,0,African-American,0,0,1,0,0,F,225761.366666667,-0.96
Male,56,0,African-American,0,0,0,0,0,F,8582.71666666667,-3.36
Male,30,0,Caucasian,0,0,3,0,0,M,1552.66666666667,-1.53
Male,27,0,African-American,0,0,1,0,0,F,2844.93333333333,-0.85
Male,41,0,African-American,0,1,7,1,1,M,1904.28333333333,-0.19
Male,32,0,African-American,1,3,7,1,1,F,1367.95,2.71
Male,26,0,Caucasian,0,0,7,0,0,F,1525.2,2.02
Male,32,0,African-American,0,0,3,0,0,F,1256.66666666667,1.02
Male,46,0,African-American,0,0,3,0,0,F,2810.41666666667,-3.59
Male,24,0,African-American,0,0,1,1,1,F,1191.85,3.17
Male,50,0,Caucasian,0,0,3,0,0,F,17114.9166666667,-2.33
Male,37,0,African-American,0,0,3,0,0,M,1225.43333333333,-4.87
Male,37,0,Hispanic,0,0,1,0,0,F,2780.96666666667,-1.51
Male,21,0,Caucasian,0,0,1,0,0,F,38730.0666666667,-1.11
Male,75,0,Hispanic,0,0,1,0,0,F,146965.783333333,-4.15
Male,40,0,Caucasian,0,0,3,0,0,M,58097,-2.84
Female,53,0,Caucasian,0,0,0,0,0,M,239.966666666667,-3.15
Male,33,0,African-American,0,0,4,0,0,M,1885.96666666667,0.64
Female,22,0,African-American,0,0,0,0,0,M,1897.65,-1.2
Male,25,0,African-American,0,0,5,1,1,M,5365.78333333333,-0.06
Male,24,0,Caucasian,0,0,2,0,0,F,1614.65,0.85
Female,26,0,African-American,0,0,1,0,0,F,2907.55,-2.13
Male,24,0,Caucasian,0,0,1,1,1,F,1480.25,0.59
Male,26,0,Caucasian,0,0,5,0,0,M,8229.1,-0.78
Male,64,0,African-American,0,0,13,0,0,M,1606.38333333333,-5.49
Male,24,0,Caucasian,0,0,0,0,0,F,1548.68333333333,-4.23
Male,35,0,African-American,0,0,29,0,0,F,45795.7666666667,3.73
Female,57,0,Caucasian,0,0,0,0,0,M,1333.96666666667,-4.44
Female,46,0,Caucasian,0,0,0,0,0,M,2689.01666666667,-4.72
Male,56,0,African-American,0,0,16,0,0,F,843.05,3.96
Female,39,0,Caucasian,0,0,0,0,0,M,375.466666666667,-2.07
Male,68,0,Caucasian,0,0,4,0,0,M,16152.6833333333,-0.28
Male,28,0,African-American,0,0,1,1,1,M,1611.13333333333,0.47
Male,38,0,Caucasian,0,0,0,0,0,M,1265.98333333333,-4.55
Female,25,0,African-American,0,0,3,0,0,M,1769.11666666667,-0.04
Male,25,0,Caucasian,0,1,2,0,0,F,1036.48333333333,1.39
Male,31,0,Caucasian,0,0,2,0,0,F,23243.8833333333,-1.11
Female,35,0,African-American,0,0,13,0,0,F,3419.86666666667,-1.6
Male,34,0,African-American,6,1,19,0,0,M,1565.08333333333,7.91
Male,57,0,Other,0,0,0,0,0,M,1112.66666666667,-5.44
Female,42,0,African-American,0,0,1,0,0,F,1199.16666666667,-3.13
Male,24,0,Caucasian,0,0,1,0,0,F,54169.3166666667,1.66
Male,41,1,African-American,1,0,24,1,1,F,1623.1,4.69
Male,27,0,Caucasian,0,0,0,0,0,F,1617.88333333333,-2.18
Male,34,0,Caucasian,0,0,5,1,0,F,1676.46666666667,-5.38
Male,50,0,Hispanic,0,0,0,0,0,M,492.983333333333,-2.05
Male,25,0,Caucasian,1,0,6,1,1,F,315.15,3.55
Male,27,0,African-American,0,0,2,0,0,F,119730.4,-1.48
Male,27,0,African-American,0,0,0,0,0,F,1389.73333333333,0.64
Male,30,0,Caucasian,0,0,0,0,0,F,1012.16666666667,-3.65
Male,24,0,African-American,0,0,3,1,0,F,109156.183333333,1.4
Male,39,0,African-American,0,0,0,1,1,M,1704.41666666667,0.42
Male,32,0,African-American,0,0,6,1,1,F,49967.9,-0.45
Male,26,0,African-American,1,0,24,1,1,F,422.616666666667,2.22
Male,30,0,Other,0,0,2,0,0,F,1496.05,-3.33
Male,20,1,African-American,1,1,4,1,1,F,541575.666666667,3.42
Male,25,0,Caucasian,0,0,0,0,0,F,1636.4,-2.33
Male,25,0,African-American,0,0,2,1,1,F,1684.61666666667,1.67
Female,25,0,African-American,0,0,0,0,0,F,7418.05,2.12
Male,38,0,African-American,0,0,0,0,0,M,1590.45,-0.06
Male,40,0,Hispanic,0,0,0,0,0,F,93444.4,-6.12
Female,49,0,Caucasian,0,0,4,0,0,M,5599.73333333333,-4.23
Female,35,0,Caucasian,0,0,2,0,0,M,2707.3,-0.95
Male,25,0,Other,0,0,0,0,0,F,2484.96666666667,-0.2
Male,21,0,Caucasian,0,0,1,0,0,F,1371.41666666667,0.17
Female,24,0,Caucasian,0,0,2,0,0,F,4063.56666666667,-0.08
Male,28,0,Caucasian,0,0,3,0,0,F,73102.6,0.32
Female,34,0,African-American,0,0,1,0,0,M,30692.3333333333,1.79
Male,57,0,African-American,0,0,8,1,1,M,7276.55,-1.92
Male,40,0,African-American,0,0,15,1,1,F,104044.266666667,1.24
Female,43,0,African-American,0,0,0,0,0,F,-178.116666666667,0.64
Male,43,0,Caucasian,0,0,12,0,0,F,75136.0666666667,-0.22
Male,32,0,Asian,0,0,0,0,0,M,1727.43333333333,0.02
Male,21,0,African-American,0,0,0,1,1,F,2628.26666666667,0.72
Male,51,0,African-American,0,0,2,0,0,F,35956.3833333333,-2.63
Male,20,0,African-American,0,0,0,1,1,M,17224.7166666667,0.11
Male,39,0,Caucasian,0,0,1,0,0,F,1958.4,-1.72
Male,58,0,Hispanic,0,0,1,0,0,M,2972.95,-4.39
Female,28,0,Other,0,1,1,0,0,F,311.45,-1.02
Female,30,0,African-American,0,0,2,0,0,M,1328.31666666667,-1.68
Male,22,0,African-American,0,0,1,1,1,F,55090.8833333333,0.79
Male,50,0,Caucasian,0,0,1,0,0,F,1442.93333333333,-4.56
Male,30,0,African-American,0,0,5,1,0,M,1988.05,-1.88
Male,28,0,Caucasian,0,0,0,1,1,F,1418.6,-1.79
Male,26,0,Hispanic,0,1,2,0,0,M,-226.75,-3.27
Female,51,0,Caucasian,0,0,0,0,0,F,2770.26666666667,-5.61
Male,21,0,African-American,0,0,1,0,0,F,4687.66666666667,-1.31
Male,29,0,Caucasian,0,0,0,1,1,F,1627.08333333333,-4.97
Male,43,0,Caucasian,0,0,0,0,0,M,1233.5,-2.2
Male,22,0,African-American,0,0,1,0,0,F,2686.61666666667,0.1
Male,36,0,African-American,0,0,0,0,0,F,1421.45,-2.59
Male,24,0,African-American,0,0,0,0,0,F,1290.73333333333,1.81
Male,26,0,African-American,1,0,5,0,0,F,1635.53333333333,2.98
Male,27,0,African-American,0,0,8,1,0,M,217.05,1.27
Male,26,0,Caucasian,0,0,2,0,0,F,-319.066666666667,-5.15
Male,24,0,African-American,0,0,1,0,0,F,224560.033333333,0.26
Female,29,0,African-American,0,0,0,0,0,F,836.95,-0.07
Male,34,1,African-American,0,0,5,0,0,F,419.9,1.98
Male,23,0,Other,0,0,2,1,0,F,2767.35,-4.31
Female,29,0,African-American,0,0,1,0,0,M,1157.91666666667,1.71
Male,24,0,African-American,0,0,1,1,0,F,1255.6,2.17
Male,50,0,Caucasian,0,0,0,0,0,F,1205.85,-1.82
Female,24,0,African-American,0,0,0,1,0,M,1362.85,1.01
Female,31,0,African-American,0,0,0,0,0,F,-181.166666666667,0.73
Male,22,0,African-American,0,0,0,0,0,F,2079.01666666667,0.19
Male,22,0,Caucasian,0,0,0,0,0,F,1778.43333333333,-0.63
Male,27,0,Caucasian,0,0,0,0,0,M,1453.9,-3.08
Female,21,0,Other,0,0,0,0,0,M,1401.33333333333,-2.49
Male,80,0,Caucasian,0,0,0,0,0,M,802.583333333333,-8.14
Male,58,0,Caucasian,0,0,1,0,0,M,357.033333333333,-4.63
Male,68,0,African-American,0,0,6,0,0,M,3993.88333333333,-0.08
Male,23,0,African-American,0,0,1,0,0,F,2921.51666666667,-2.16
Male,24,0,Caucasian,0,0,0,0,0,F,22960.8666666667,-1.8
Male,41,0,Caucasian,0,0,2,0,0,F,60541.1833333333,-1.34
Male,21,0,Caucasian,0,1,0,1,1,F,1498.53333333333,-3.93
Male,26,0,African-American,0,0,3,1,1,M,1751.48333333333,1.96
Male,36,0,Caucasian,0,0,1,0,0,F,1259.21666666667,-1.7
Male,21,0,African-American,0,0,0,1,1,F,49587.1166666667,2.53
Female,31,0,African-American,0,0,1,0,0,M,1238.73333333333,-2.45
Male,49,0,Caucasian,0,0,4,1,1,M,6174.66666666667,-3.51
Male,24,0,Caucasian,0,0,0,0,0,F,3236.25,-4.63
Male,44,0,Caucasian,0,0,1,1,0,M,1910.21666666667,-3.32
Female,25,0,African-American,0,0,1,0,0,F,18721.2666666667,-4.71
Male,25,0,African-American,0,0,1,0,0,F,1399.63333333333,1.33
Male,44,0,Hispanic,0,0,0,0,0,M,1838.83333333333,-4.08
Male,33,0,African-American,0,0,0,0,0,F,821.166666666667,-0.93
Male,20,0,African-American,0,0,0,1,1,F,1722,-0.16
Male,44,0,Caucasian,0,0,3,0,0,F,1206.61666666667,-1.22
Female,41,0,African-American,0,0,0,0,0,M,1597.18333333333,-2.99
Male,30,0,African-American,0,0,1,0,0,F,31341.8833333333,0.13
Male,26,0,African-American,0,0,1,1,1,F,957.016666666667,-0.92
Female,32,0,Hispanic,0,0,0,0,0,F,466.566666666667,-7.11
Male,26,0,Caucasian,0,0,2,0,0,F,290.2,-1.4
Female,43,0,African-American,0,1,9,0,0,M,2879.23333333333,3.7
Male,39,0,Caucasian,0,0,1,0,0,F,1510.71666666667,-2.71
Male,63,0,Caucasian,0,0,5,0,0,M,5806.6,-3.84
Male,24,0,Caucasian,0,2,3,0,0,F,1211.48333333333,0.01
Male,21,1,Caucasian,0,3,2,1,0,M,39033.65,4.33
Female,48,0,Caucasian,0,0,0,0,0,F,2810.28333333333,-2.41
Male,37,0,African-American,0,0,0,0,0,F,18911.9,-1.4
Female,20,0,Other,0,0,0,0,0,M,1786.05,-4.15
Female,64,0,Caucasian,0,0,0,0,0,M,1437.53333333333,-5.92
Male,22,0,Caucasian,0,0,0,0,0,M,950.316666666667,-0.82
Male,43,0,Caucasian,0,0,8,0,0,F,2312.45,-0.19
Male,33,0,Caucasian,0,0,10,0,0,F,169572.716666667,2.97
Male,26,0,African-American,0,0,1,0,0,F,1646.93333333333,-1.35
Female,33,0,Caucasian,0,0,1,0,0,M,1063.1,-3.86
Male,25,0,Caucasian,0,0,3,0,0,F,83478.9666666667,4.8
Female,30,0,African-American,0,0,3,0,0,M,-53.8333333333333,-0.78
Male,44,0,African-American,0,0,0,0,0,F,3059.36666666667,-2.32
Male,31,0,African-American,0,0,0,0,0,F,1198.68333333333,-2.88
Female,25,0,Hispanic,0,0,0,0,0,M,131.5,0.62
Female,43,0,African-American,0,0,2,0,0,M,24420.7333333333,-1.88
Male,34,0,Other,0,0,2,0,0,M,1802.75,-2.02
Male,44,0,Other,0,0,0,0,0,F,7506.68333333333,-1.58
Male,30,0,Hispanic,1,0,14,1,1,F,79417.3166666667,0.97
Female,55,0,Hispanic,0,0,0,0,0,M,1348.65,-5.87
Male,29,3,African-American,0,0,6,0,0,F,37753.6833333333,2.73
Male,31,0,Other,0,0,0,0,0,M,1589.36666666667,-1.48
Male,52,0,Other,0,0,0,0,0,F,883.35,-5.6
Male,59,0,Caucasian,0,0,0,0,0,M,1809.5,-7.76
Male,49,0,African-American,0,0,1,1,1,M,269.6,0.01
Male,36,0,Caucasian,0,0,11,1,1,M,3143.85,4.47
Female,23,0,African-American,0,0,1,0,0,F,1373.65,1.29
Male,51,0,Hispanic,0,0,1,0,0,F,9744.96666666667,-1.24
Male,34,0,African-American,0,0,0,0,0,F,-431.7,-6.24
Male,32,0,Other,0,0,0,0,0,F,1262.35,-3.55
Male,54,0,African-American,0,0,1,0,0,F,1338.85,-3.09
Male,36,0,African-American,0,0,0,0,0,F,280.55,-1.46
Male,61,0,Caucasian,0,0,0,0,0,M,1400.83333333333,-5.63
Female,38,0,African-American,0,0,0,0,0,M,1594.08333333333,-1.25
Male,41,0,Hispanic,0,0,9,0,0,F,13405.3,0.3
Male,32,0,African-American,0,0,0,0,0,F,1662.35,0.56
Male,46,0,African-American,0,0,18,1,0,F,93689.9833333333,2.64
Male,21,0,African-American,0,0,4,0,0,F,87553.4166666667,1.52
Male,68,0,African-American,0,0,2,0,0,F,333.7,-2.23
Male,24,0,African-American,0,0,0,0,0,M,2574,-0.25
Male,41,0,Caucasian,0,0,1,1,1,F,83511.1166666667,-3.71
Male,30,0,Other,0,0,0,0,0,F,14608.4833333333,-0.67
Male,41,0,African-American,0,0,1,0,0,F,4074.23333333333,-1.64
Male,55,0,Other,0,0,4,0,0,F,7643.46666666667,-3.51
Male,39,0,Hispanic,0,0,2,0,0,F,1210.85,-1.49
Male,33,0,Caucasian,0,0,1,0,0,F,4643.61666666667,0.29
Male,23,0,African-American,0,0,0,0,0,F,1503.48333333333,0.87
Female,51,0,Caucasian,0,0,0,0,0,F,1471.28333333333,-4.54
Male,36,0,Caucasian,0,0,1,0,0,M,1021.41666666667,-1.11
Male,57,0,Hispanic,0,0,0,0,0,M,157360.016666667,-2.56
Male,43,0,African-American,0,0,0,0,0,M,223.15,-6.65
Male,47,0,Other,0,0,0,0,0,M,1110.3,-2.22
Male,60,0,African-American,0,0,1,0,0,F,922.483333333333,-2.06
Male,24,0,African-American,0,0,0,1,1,M,1403.68333333333,0.79
Female,28,0,Caucasian,0,0,0,0,0,M,1196.61666666667,-4.45
Male,67,0,Caucasian,0,0,2,0,0,F,66453.1833333333,-2.48
Male,54,0,Other,0,0,1,0,0,F,3214.58333333333,-4.25
Female,26,0,African-American,0,0,1,0,0,F,5364.13333333333,-1.67
Female,34,0,Other,0,0,0,0,0,M,1021.98333333333,0.54
Male,48,0,Other,0,0,1,0,0,F,30668.05,-4.56
Male,37,0,African-American,0,0,0,0,0,F,1436.16666666667,-3.31
Male,28,0,African-American,0,0,8,1,1,F,4314.55,5.69
Male,45,0,Caucasian,0,0,2,0,0,M,4291.25,-1.94
Male,20,0,African-American,0,1,2,1,1,F,14789.4833333333,1.97
Male,52,0,African-American,0,0,0,0,0,M,1346.23333333333,-3.21
Male,29,0,African-American,0,0,0,0,0,M,924.933333333333,-1.6
Male,34,0,African-American,0,4,11,1,1,F,1217.48333333333,1.63
Male,28,0,African-American,0,0,6,1,1,F,116598.466666667,2.08
Male,29,0,African-American,0,0,0,0,0,F,470.333333333333,-0.73
Female,55,0,Caucasian,0,0,2,0,0,F,4260.73333333333,-4.09
Male,68,0,Hispanic,0,0,0,0,0,M,1171.96666666667,-2.96
Male,20,0,African-American,0,0,0,0,0,F,1200.13333333333,-1.51
Male,23,0,African-American,0,0,0,0,0,M,46100.65,0.96
Male,55,0,African-American,0,0,0,1,1,M,1367.16666666667,-5.28
Male,24,0,Hispanic,0,0,0,0,0,F,8875.25,-1.24
Male,77,0,African-American,0,0,0,0,0,M,-91.8,-6.53
Male,52,0,Caucasian,0,0,3,0,0,M,1360.75,-5.23
Male,39,0,Hispanic,0,0,0,0,0,F,225.766666666667,-0.41
Female,51,0,Caucasian,0,0,1,0,0,M,1625.51666666667,-4.1
Male,34,0,African-American,0,0,2,1,0,F,17603.3166666667,0.25
Male,23,0,Caucasian,0,0,0,0,0,F,7237.43333333333,-2.67
Male,32,0,Caucasian,0,0,2,0,0,F,1197.31666666667,-2.91
Male,38,1,African-American,5,0,8,0,0,M,22854.9333333333,1.69
Male,34,0,Caucasian,0,0,1,0,0,F,73629.6666666667,-1.48
Male,28,0,Hispanic,0,0,1,0,0,M,48484.2833333333,-1.7
Male,54,0,African-American,0,0,1,0,0,M,1347.36666666667,-1.76
Male,25,0,Caucasian,0,0,2,1,1,M,148.283333333333,-0.61
Male,34,0,Hispanic,0,0,1,0,0,M,1038.35,-0.51
Male,45,0,African-American,0,0,7,0,0,F,1578.18333333333,0.66
Male,45,0,Caucasian,0,0,1,0,0,M,-208.65,-3.91
Male,28,1,African-American,0,0,12,0,0,F,2660.68333333333,2.5
Male,41,0,African-American,0,0,2,0,0,F,414.733333333333,-4.61
Male,28,0,African-American,0,0,2,0,0,F,44931.35,2.25
Female,25,0,African-American,0,0,4,0,0,F,1726.58333333333,0.67
Female,23,0,Caucasian,0,2,1,0,0,M,243.4,-1.97
Male,30,0,African-American,0,0,2,1,1,F,1317.26666666667,0.65
Female,56,0,African-American,0,0,2,0,0,F,2412.85,-1.93
Male,35,0,Caucasian,0,0,3,1,0,M,1817.28333333333,-1.24
Male,34,0,Caucasian,0,0,13,1,1,F,27147.4166666667,3.75
Male,43,0,Caucasian,0,0,1,0,0,M,1465.63333333333,-1.79
Male,27,0,African-American,5,1,27,1,1,M,110.516666666667,9.42
Male,26,0,African-American,0,0,7,0,0,F,1640.51666666667,1.64
Male,27,0,Hispanic,0,0,0,0,0,M,1248.56666666667,2.49
Male,41,0,Caucasian,0,0,1,0,0,F,89818.1666666667,-4.1
Male,30,0,African-American,0,0,4,1,1,M,1509.01666666667,-1.7
Male,30,0,Caucasian,0,0,1,0,0,F,1574.21666666667,-2.69
Male,33,0,African-American,0,0,1,0,0,F,1209.78333333333,-0.66
Male,40,0,African-American,0,0,11,1,1,M,255.366666666667,3.08
Male,56,0,Caucasian,0,0,1,0,0,F,21956.05,-2.39
Male,22,0,Caucasian,0,0,1,0,0,F,1192.01666666667,0.22
Male,51,0,African-American,0,0,4,0,0,F,2661.73333333333,-1.94
Male,36,0,Caucasian,0,0,0,0,0,M,1413.33333333333,-0.81
