"Temperature","Fuel_Price","CPI","Unemployment","Weekly_Sales"
84.83,4.1,130.89,11.63,1427763
85.94,4.14,130.83,11.63,1553950
91.61,4.01,130.79,11.63,1188236
90.47,3.88,130.76,11.63,547016
89.13,3.77,130.72,10.93,611396
95.61,3.72,130.68,10.93,-41711
85.53,3.73,130.7,10.93,1669424
93.47,3.77,130.72,10.93,1948805
88.16,3.76,130.74,10.93,1616290
95.91,3.81,130.76,10.93,1204788
94.87,4,130.79,10.93,878987
85.32,4.06,130.84,10.93,1963992
89.78,4.09,130.89,10.93,229771
88.52,4.12,130.93,10.93,580758
83.64,4.13,130.98,10.93,712497
82.97,4.12,131.01,10.93,1062610
81.22,3.97,131.04,10.93,739537
81.61,3.97,131.08,10.2,1195581
71.74,4.47,131.11,10.2,258423
68.66,4.45,131.15,10.2,1049094
65.95,4.3,131.19,10.2,480910
24.36,2.79,131.53,10.06,1695814
28.14,2.77,131.59,10.06,1407069
31.96,2.75,131.64,10.06,1000659
35.98,2.75,131.69,10.06,1532840
36.82,2.77,131.74,10.06,1454341
43.43,2.81,131.78,10.06,1415865
46.03,2.83,131.82,10.06,1321537
48.56,2.83,131.86,10.06,168355
44.96,2.83,131.9,10.16,1560917
57.06,2.85,131.94,10.16,1878639
51.14,2.88,131.98,10.16,1771603
51.04,2.9,132.02,10.16,1386953
50.96,2.94,132.06,10.16,461519
63.81,2.98,132.11,10.16,1555073
50.99,2.98,132.15,10.16,553675
59.99,2.96,132.22,10.16,1895125
65.64,2.91,132.29,10.16,165151
69.49,2.86,132.36,10.16,566565
65.01,2.83,132.44,10.16,979176
67.13,2.81,132.47,10.16,-48151
74.37,2.81,132.5,10.16,468812
72.88,2.82,132.52,10.41,819260
79.22,2.81,132.55,10.41,1256883
76.3,2.8,132.57,10.41,969350
76.91,2.78,132.58,10.41,29294
76.35,2.79,132.6,10.41,1761756
74.37,2.79,132.61,10.41,1985883
74.75,2.81,132.63,10.41,210021
73.21,2.8,132.66,10.41,401245
68.99,2.77,132.69,10.41,1503878
75.85,2.73,132.72,10.41,821495
68.6,2.72,132.76,10.41,992819
62.49,2.72,132.77,10.41,1743939
65.14,2.72,132.76,10.41,1672644
69.31,2.72,132.76,10.52,796765
56.32,2.78,132.75,10.52,1213475
55.23,2.88,132.76,10.52,1339020
50.24,2.92,132.82,10.52,1562271
57.73,2.94,132.87,10.52,1656034
44.34,2.94,132.92,10.52,1302508
44.42,2.96,132.98,10.52,1775015
48.62,3.03,132.92,10.52,999763
44.61,3.07,132.84,10.52,226826
39.42,3.06,132.76,10.52,1235065
28.43,3.13,132.68,10.52,731092
30.46,3.14,132.68,10.52,1351978
29.76,3.15,132.75,10.52,959754
28.49,3.18,132.82,10.52,2005548
32.56,3.19,132.88,10.26,1434812
24.76,3.21,132.95,10.26,1625954
26.8,3.23,133.03,10.26,1258843
20.61,3.24,133.11,10.26,922104
26.39,3.24,133.18,10.26,1389627
28.89,3.26,133.26,10.26,1068159
35.34,3.26,133.37,10.26,1360374
30.23,3.28,133.49,10.26,-108705
33.52,3.44,133.61,10.26,1492660
41.42,3.6,133.74,10.26,705157
43.38,3.63,133.85,10.26,1109020
38.77,3.62,133.96,10.26,1382609
36.04,3.64,134.07,9.97,1411460
44.42,3.72,134.18,9.97,1001937
48.88,3.82,134.28,9.97,1694989
47.76,3.92,134.36,9.97,785418
57.2,3.99,134.44,9.97,300752
53.63,4.08,134.51,9.97,1777079
57.71,4.1,134.59,9.97,1455895
58.56,4.1,134.68,9.97,409177
62.59,4.03,134.77,9.97,610391
70.09,3.97,134.86,9.97,271474
69.53,3.92,134.94,9.97,841682
63.97,3.87,135.08,9.97,1057959
68.53,3.85,135.27,9.97,383551
70.8,3.82,135.45,9.86,341994
74.22,3.78,135.63,9.86,381098
75.2,3.83,135.78,9.86,2408407
77.79,3.88,135.87,9.86,1478565
75.32,3.9,135.96,9.86,311294
75.33,3.9,136.05,9.86,-33431
74.69,3.88,136.14,9.86,1276755
71.3,3.82,136.18,9.86,1427456
72.22,3.8,136.21,9.86,55708
69.16,3.78,136.24,9.86,1503441
69.14,3.81,136.27,9.86,622378
68.08,3.81,136.31,9.86,1256772
62.36,3.76,136.37,9.86,995016
69.78,3.68,136.42,9.86,1240660
56.44,3.63,136.47,9.36,1511136
62.63,3.58,136.52,9.36,522382
59.3,3.62,136.5,9.36,1662204
49.31,3.6,136.49,9.36,85457
42.81,3.59,136.48,9.36,1184787
47.8,3.57,136.46,9.36,1602416
50.62,3.57,136.47,9.36,1135283
46.28,3.54,136.48,9.36,367818
49.11,3.5,136.49,9.36,947787
45.35,3.47,136.5,9.36,890114
39.11,3.44,136.53,9.36,1117573
39.83,3.41,136.59,9.36,1141618
36.28,3.4,136.64,9.36,547952
34.61,3.44,136.7,8.99,976813
39,3.52,136.75,8.99,1036667
29.16,3.54,136.86,8.99,1600201
35.68,3.57,136.96,8.99,789284
40.58,3.63,137.06,8.99,1151072
35.68,3.65,137.17,8.99,1450844
36.25,3.7,137.26,8.99,1017076
39,3.75,137.34,8.99,1808957
37.47,3.83,137.42,8.99,922925
41.72,3.88,137.51,8.99,1109370
46.06,3.87,137.58,8.99,1706296
54.68,3.89,137.66,8.99,1875073
46.4,3.92,137.73,8.99,722797
46.38,3.96,137.8,9.14,1125125
49.89,4.03,137.87,9.14,778018
58.81,4.05,137.92,9.14,1386192
51.42,4.02,137.98,9.14,1366301
50.75,3.99,138.03,9.14,2379469
56.72,3.95,138.09,9.14,-59376
61.9,3.9,138.11,9.14,977184
62.39,3.85,138.11,9.14,313856
70.01,3.8,138.11,9.14,515171
61.71,3.75,138.12,9.14,837220
66.56,3.68,138.13,9.14,1287165
70.61,3.63,138.16,9.14,1082997
70.99,3.58,138.2,9.14,878134
77.41,3.54,138.23,9.42,947573
75.81,3.56,138.26,9.42,1160729
76.57,3.61,138.23,9.42,646798
73.52,3.7,138.2,9.42,968343
72.99,3.7,138.17,9.42,577414
76.74,3.77,138.14,9.42,893540
74.92,3.84,138.19,9.42,554649
70.42,3.87,138.28,9.42,943284
71.93,3.88,138.38,9.42,985671
73.3,3.92,138.47,9.42,946521
66.42,3.99,138.57,9.42,1318570
63.38,4.06,138.65,9.42,437569
62.17,4.02,138.74,9.42,146039
62.09,4.03,138.83,9.15,1294737
54.18,4.03,138.91,9.15,879797
55.28,4,138.83,9.15,545842
57.58,3.92,138.73,9.15,712004
39.05,2.57,210.75,8.32,431988
37.77,2.55,210.9,8.32,337725
39.75,2.51,210.95,8.32,820710
45.31,2.56,210.98,8.32,606237
48.61,2.62,211.01,8.32,1496079
57.1,2.67,211.04,8.32,263554
54.68,2.72,210.87,8.32,1891642
51.66,2.73,210.68,8.32,180524
64.12,2.72,210.48,8.2,2115883
65.74,2.77,210.28,8.2,1200594
67.87,2.81,210.15,8.2,1086821
64.21,2.8,210.1,8.2,1111636
66.93,2.78,210.05,8.2,1281555
70.87,2.84,210,8.2,341147
73.08,2.85,210,8.2,1992217
74.24,2.83,210.28,8.2,1545580
80.94,2.76,210.56,8.2,1418495
82.68,2.7,210.83,8.2,167609
83.51,2.67,211.11,8.2,961055
86.18,2.64,211.11,8.2,1023073
87.01,2.65,211,8.2,898841
82.29,2.67,210.88,8.1,994850
81.67,2.64,210.77,8.1,753048
85.61,2.62,210.76,8.1,633161
87.17,2.61,210.89,8.1,1102928
83.59,2.64,211.03,8.1,219427
90.3,2.63,211.16,8.1,1741296
89.65,2.69,211.3,8.1,287265
89.58,2.66,211.26,8.1,1998767
86.2,2.62,211.22,8.1,926685
82.57,2.58,211.19,8.1,127633
79.3,2.56,211.15,8.1,1299819
83.03,2.58,211.18,8.1,1119226
80.79,2.62,211.26,8.1,1229520
70.28,2.6,211.33,8.16,191632
65.76,2.63,211.4,8.16,1201681
68.61,2.72,211.47,8.16,1319548
70.72,2.72,211.52,8.16,1520574
67.51,2.72,211.57,8.16,-252715
58.71,2.69,211.61,8.16,690457
60.95,2.73,211.66,8.16,1433382
51.71,2.77,211.55,8.16,520140
62.96,2.73,211.41,8.16,733069
50.43,2.71,211.27,8.16,1017754
46.35,2.84,211.12,8.16,1918510
48.63,2.87,211.06,8.16,288674
51.29,2.89,211.06,8.16,923240
47.19,2.94,211.06,8.16,558523
44.24,2.98,211.06,8.03,906186
34.14,2.98,211.12,8.03,1390813
42.72,3.02,211.49,8.03,1497881
44.04,3.01,211.86,8.03,393796
36.33,2.99,212.22,8.03,1385215
34.61,3.02,212.59,8.03,1432071
59.87,3.04,212.9,8.03,1291513
61.27,3.06,213.19,8.03,813913
59.52,3.29,213.48,8.03,1427594
54.69,3.46,213.76,8.03,1486502
63.26,3.49,214.02,8.03,643733
70.33,3.47,214.25,8.03,412841
56.36,3.52,214.49,7.93,1568005
68.62,3.62,214.73,7.93,1137814
71.01,3.74,214.94,7.93,1212781
70.79,3.81,215.11,7.93,667136
70.19,3.81,215.28,7.93,1084554
61.87,3.91,215.44,7.93,918420
75.04,3.9,215.61,7.93,1291151
68.36,3.91,215.38,7.93,769239
76.86,3.79,215.15,7.93,508489
83.82,3.7,214.93,7.93,1509565
84.71,3.65,214.7,7.93,214250
87.54,3.64,214.65,7.93,-371582
85.72,3.59,214.74,7.93,844226
87.57,3.52,214.84,7.85,1045913
89.16,3.48,214.93,7.85,784083
91.05,3.58,215.01,7.85,2081939
90.27,3.65,215.07,7.85,1388188
91.56,3.68,215.14,7.85,1135293
94.22,3.68,215.2,7.85,1065042
92.32,3.64,215.26,7.85,1444915
90.11,3.55,215.32,7.85,207552
92.07,3.52,215.39,7.85,1111644
91.94,3.53,215.45,7.85,631874
78.87,3.55,215.51,7.85,637091
80.62,3.53,215.69,7.85,2017389
75.68,3.47,216.03,7.85,1454391
78.91,3.36,216.36,7.85,251582
71.64,3.29,216.7,7.44,426237
69.79,3.27,217,7.44,1263757
65.16,3.35,217.17,7.44,704977
65.46,3.37,217.33,7.44,2072206
56.01,3.33,217.49,7.44,545095
59.8,3.3,217.65,7.44,1159672
61.9,3.31,217.87,7.44,1071900
56.43,3.24,218.11,7.44,696038
48.72,3.17,218.36,7.44,1067107
41.44,3.16,218.61,7.44,681590
50.56,3.16,218.82,7.44,664986
46.54,3.11,219,7.44,1030315
45.16,3.13,219.18,7.44,940341
48.1,3.16,219.36,7.06,1240701
45,3.26,219.53,7.06,1036614
52.21,3.27,219.63,7.06,1958187
50.79,3.29,219.72,7.06,1286929
55.83,3.36,219.81,7.06,1471064
46.52,3.41,219.9,7.06,1061968
45.03,3.51,220.07,7.06,894527
54.81,3.56,220.28,7.06,2093278
59.3,3.63,220.49,7.06,1168201
57.16,3.67,220.7,7.06,-217385
63.39,3.73,220.85,7.06,676534
62.96,3.79,220.92,7.06,587314
67.87,3.85,221,7.06,334606
69.02,3.89,221.07,6.89,1327491
69.03,3.89,221.15,6.89,1146742
66.97,3.88,221.2,6.89,980045
69.21,3.81,221.26,6.89,779111
77.53,3.75,221.31,6.89,1191762
74.14,3.69,221.36,6.89,714040
72.42,3.63,221.38,6.89,1242506
79.49,3.56,221.38,6.89,2000997
79.24,3.5,221.39,6.89,1738185
79.47,3.45,221.39,6.89,707515
81.51,3.39,221.4,6.89,1149025
81.78,3.35,221.44,6.89,651666
88.05,3.29,221.48,6.89,478017
85.26,3.23,221.52,6.57,1303721
82.51,3.26,221.56,6.57,862561
84.25,3.31,221.57,6.57,1353847
88.09,3.41,221.58,6.57,1165857
91.57,3.42,221.59,6.57,471891
89.57,3.49,221.6,6.57,1673343
85.55,3.57,221.68,6.57,290754
77.72,3.62,221.81,6.57,514496
83.58,3.64,221.94,6.57,951075
88.4,3.73,222.07,6.57,1161456
76.1,3.72,222.22,6.57,1396133
71.54,3.72,222.42,6.57,606889
80.38,3.67,222.62,6.57,1939080
70.28,3.62,222.82,6.17,1204977
61.53,3.6,223.02,6.17,675231
68.52,3.59,223.06,6.17,858463
70.5,3.51,223.08,6.17,465989
39.05,2.57,210.75,8.32,416865
37.77,2.55,210.9,8.32,2024975
39.75,2.51,210.95,8.32,883838
45.31,2.56,210.98,8.32,-222401
48.61,2.62,211.01,8.32,1746664
57.1,2.67,211.04,8.32,350652
54.68,2.72,210.87,8.32,422886
51.66,2.73,210.68,8.32,417856
64.12,2.72,210.48,8.2,569254
65.74,2.77,210.28,8.2,1217802
67.87,2.81,210.15,8.2,234273
64.21,2.8,210.1,8.2,1929484
66.93,2.78,210.05,8.2,732889
70.87,2.84,210,8.2,734613
73.08,2.85,210,8.2,899477
74.24,2.83,210.28,8.2,754499
80.94,2.76,210.56,8.2,881813
82.68,2.7,210.83,8.2,534133
83.51,2.67,211.11,8.2,1012672
86.18,2.64,211.11,8.2,931732
87.01,2.65,211,8.2,521869
82.29,2.67,210.88,8.1,910546
81.67,2.64,210.77,8.1,353248
85.61,2.62,210.76,8.1,-83847
87.17,2.61,210.89,8.1,2893357
83.59,2.64,211.03,8.1,1066246
90.3,2.63,211.16,8.1,723921
89.65,2.69,211.3,8.1,833276
89.58,2.66,211.26,8.1,1251883
86.2,2.62,211.22,8.1,884721
82.57,2.58,211.19,8.1,1341844
79.3,2.56,211.15,8.1,1060504
83.03,2.58,211.18,8.1,675900
80.79,2.62,211.26,8.1,541820
70.28,2.6,211.33,8.16,1135762
65.76,2.63,211.4,8.16,1185283
68.61,2.72,211.47,8.16,624202
70.72,2.72,211.52,8.16,932598
67.51,2.72,211.57,8.16,997415
58.71,2.69,211.61,8.16,775701
60.95,2.73,211.66,8.16,1637740
51.71,2.77,211.55,8.16,939140
62.96,2.73,211.41,8.16,1210838
50.43,2.71,211.27,8.16,1528608
46.35,2.84,211.12,8.16,1656390
48.63,2.87,211.06,8.16,841801
51.29,2.89,211.06,8.16,792091
47.19,2.94,211.06,8.16,1245095
44.24,2.98,211.06,8.03,468348
34.14,2.98,211.12,8.03,1329880
42.72,3.02,211.49,8.03,895636
44.04,3.01,211.86,8.03,321006
36.33,2.99,212.22,8.03,1972118
34.61,3.02,212.59,8.03,1113097
59.87,3.04,212.9,8.03,62691
61.27,3.06,213.19,8.03,544676
59.52,3.29,213.48,8.03,1493996
54.69,3.46,213.76,8.03,349645
63.26,3.49,214.02,8.03,1731711
70.33,3.47,214.25,8.03,1224285
56.36,3.52,214.49,7.93,865699
68.62,3.62,214.73,7.93,-695985
71.01,3.74,214.94,7.93,1197068
70.79,3.81,215.11,7.93,474877
70.19,3.81,215.28,7.93,860969
61.87,3.91,215.44,7.93,271598
75.04,3.9,215.61,7.93,889684
68.36,3.91,215.38,7.93,1087946
76.86,3.79,215.15,7.93,1817741
83.82,3.7,214.93,7.93,574736
84.71,3.65,214.7,7.93,-109345
87.54,3.64,214.65,7.93,1088774
85.72,3.59,214.74,7.93,335768
87.57,3.52,214.84,7.85,1096082
89.16,3.48,214.93,7.85,824380
91.05,3.58,215.01,7.85,695019
90.27,3.65,215.07,7.85,1405573
91.56,3.68,215.14,7.85,641588
94.22,3.68,215.2,7.85,838700
92.32,3.64,215.26,7.85,983336
90.11,3.55,215.32,7.85,261474
92.07,3.52,215.39,7.85,823269
91.94,3.53,215.45,7.85,838321
78.87,3.55,215.51,7.85,1784971
80.62,3.53,215.69,7.85,2141261
75.68,3.47,216.03,7.85,1462777
78.91,3.36,216.36,7.85,938192
71.64,3.29,216.7,7.44,1410598
69.79,3.27,217,7.44,1178497
65.16,3.35,217.17,7.44,1686464
65.46,3.37,217.33,7.44,2063813
56.01,3.33,217.49,7.44,1759694
59.8,3.3,217.65,7.44,863044
61.9,3.31,217.87,7.44,902596
56.43,3.24,218.11,7.44,1710296
48.72,3.17,218.36,7.44,1266448
41.44,3.16,218.61,7.44,1145148
50.56,3.16,218.82,7.44,1720393
46.54,3.11,219,7.44,1228011
45.16,3.13,219.18,7.44,1693042
48.1,3.16,219.36,7.06,1467857
45,3.26,219.53,7.06,1115032
52.21,3.27,219.63,7.06,844892
50.79,3.29,219.72,7.06,1436150
55.83,3.36,219.81,7.06,2068080
46.52,3.41,219.9,7.06,1647782
45.03,3.51,220.07,7.06,1265204
54.81,3.56,220.28,7.06,596059
59.3,3.63,220.49,7.06,1602522
57.16,3.67,220.7,7.06,483694
63.39,3.73,220.85,7.06,1552627
62.96,3.79,220.92,7.06,1263790
67.87,3.85,221,7.06,1137606
69.02,3.89,221.07,6.89,1130901
69.03,3.89,221.15,6.89,498566
66.97,3.88,221.2,6.89,1166672
69.21,3.81,221.26,6.89,412127
77.53,3.75,221.31,6.89,553717
74.14,3.69,221.36,6.89,-86480
72.42,3.63,221.38,6.89,714846
79.49,3.56,221.38,6.89,1202112
79.24,3.5,221.39,6.89,1034737
79.47,3.45,221.39,6.89,1902239
81.51,3.39,221.4,6.89,1111110
81.78,3.35,221.44,6.89,1868820
88.05,3.29,221.48,6.89,686746
85.26,3.23,221.52,6.57,866845
82.51,3.26,221.56,6.57,754660
84.25,3.31,221.57,6.57,2075921
88.09,3.41,221.58,6.57,2010043
91.57,3.42,221.59,6.57,1264903
89.57,3.49,221.6,6.57,861021
85.55,3.57,221.68,6.57,467041
77.72,3.62,221.81,6.57,845300
83.58,3.64,221.94,6.57,1377794
88.4,3.73,222.07,6.57,791923
76.1,3.72,222.22,6.57,857965
71.54,3.72,222.42,6.57,1178331
80.38,3.67,222.62,6.57,1617845
70.28,3.62,222.82,6.17,2318527
61.53,3.6,223.02,6.17,1416998
68.52,3.59,223.06,6.17,955914
70.5,3.51,223.08,6.17,1216772
34.43,2.58,189.38,9.01,1123462
28.09,2.57,189.46,9.01,1762701
29.16,2.55,189.53,9.01,970831
26.64,2.59,189.6,9.01,281119
37.72,2.62,189.67,9.01,1422583
39.88,2.68,189.74,9.01,665196
42.43,2.69,189.73,9.01,407776
36.59,2.72,189.72,9.01,1055198
48.28,2.72,189.7,8.96,1039958
44.88,2.75,189.69,8.96,808622
53.49,2.77,189.66,8.96,454044
50.06,2.78,189.62,8.96,1115212
47.51,2.77,189.58,8.96,-91263
48.94,2.77,189.53,8.96,1310336
46.42,2.79,189.49,8.96,201084
55.89,2.78,189.47,8.96,1455185
64.69,2.74,189.45,8.96,1290798
66.69,2.7,189.42,8.96,481322
70.86,2.68,189.4,8.96,1801280
60.94,2.67,189.42,8.96,982930
72.42,2.71,189.45,8.96,2003430
74.74,2.73,189.49,9.02,-99514
67.55,2.71,189.52,9.02,1524166
76.2,2.7,189.61,9.02,1323286
75.69,2.69,189.77,9.02,-185081
75.62,2.69,189.94,9.02,-46506
72.95,2.69,190.1,9.02,722693
74.97,2.72,190.26,9.02,926210
71.46,2.73,190.29,9.02,1146575
74.95,2.73,190.33,9.02,1316972
70.2,2.77,190.36,9.02,1110696
68.44,2.78,190.4,9.02,1700908
67.17,2.8,190.47,9.02,518822
64.19,2.79,190.57,9.02,1311835
66.14,2.76,190.67,9.14,1500966
61.81,2.74,190.78,9.14,1401071
52.96,2.76,190.86,9.14,823054
52.3,2.76,190.91,9.14,165895
45.45,2.75,190.95,9.14,696575
49.2,2.73,191,9.14,1102439
42.3,2.74,191.04,9.14,874898
36.24,2.76,191.03,9.14,335510
29.97,2.74,191.01,9.14,1827453
35.18,2.71,190.99,9.14,592310
36.62,2.73,190.97,9.14,1673186
36.07,2.78,191.03,9.14,1015284
30.72,2.78,191.14,9.14,-131078
27.7,2.83,191.26,9.14,1144869
23.78,2.88,191.37,8.82,1480336
21.69,2.91,191.48,8.82,1507551
34.54,2.97,191.57,8.82,101713
34.86,3.01,191.67,8.82,1052756
15.47,3.01,191.76,8.82,725563
18.51,3.04,191.86,8.82,2196415
42.09,3.05,191.92,8.82,913377
33,3.1,191.96,8.82,1108429
39.17,3.23,192.01,8.82,1104664
36.51,3.37,192.06,8.82,230429
45.25,3.41,192.12,8.82,-69186
46.7,3.41,192.2,8.82,1534150
44.83,3.46,192.27,8.6,1477250
48.81,3.53,192.34,8.6,601733
45.97,3.61,192.42,8.6,69786
48.69,3.64,192.52,8.6,1261167
44.86,3.66,192.62,8.6,2339561
46.65,3.73,192.73,8.6,947911
56.09,3.77,192.83,8.6,916273
45.71,3.83,192.83,8.6,171257
55.13,3.8,192.84,8.6,860564
61.25,3.76,192.84,8.6,987595
65.49,3.73,192.85,8.6,945400
67.38,3.7,192.9,8.6,192646
65.06,3.66,193,8.6,1730002
72.86,3.6,193.09,8.62,1179093
72.56,3.54,193.19,8.62,441801
70.55,3.53,193.31,8.62,1015972
76,3.54,193.51,8.62,995120
75.91,3.55,193.71,8.62,1267650
74.83,3.55,193.91,8.62,1302831
74.2,3.54,194.11,8.62,463277
73.72,3.5,194.25,8.62,872388
75.64,3.48,194.38,8.62,1530961
74.6,3.51,194.51,8.62,755401
61.24,3.57,194.64,8.62,403736
60.88,3.6,194.74,8.62,893078
58.66,3.58,194.81,8.62,-149903
65.04,3.54,194.88,8.62,1059138
62.62,3.5,194.95,8.51,1938373
50.15,3.49,195.03,8.51,1310498
48.87,3.55,195.18,8.51,-340497
42.76,3.55,195.33,8.51,-106488
37.95,3.53,195.48,8.51,1015126
38.1,3.5,195.64,8.51,447513
42.61,3.48,195.72,8.51,970461
40.22,3.42,195.77,8.51,830539
33.8,3.38,195.82,8.51,1241731
17.94,3.33,195.87,8.51,1399567
26.23,3.27,195.98,8.51,2207322
25.97,3.17,196.17,8.51,1413468
32.99,3.12,196.36,8.51,304503
36.75,3.1,196.55,8.26,1162883
28.99,3.08,196.73,8.26,2209215
36.86,3.06,196.78,8.26,611231
36.67,3.04,196.83,8.26,490872
35.89,3.03,196.87,8.26,1548928
23.34,3.1,196.92,8.26,1880771
24.26,3.11,196.94,8.26,1178083
33.41,3.13,196.95,8.26,416093
33.4,3.19,196.96,8.26,1495092
39.9,3.29,196.96,8.26,916052
51.51,3.49,197.05,8.26,723874
47.64,3.66,197.23,8.26,1172412
56.09,3.75,197.41,8.26,1118138
51.49,3.85,197.6,8.09,43683
52.1,3.9,197.78,8.09,1375455
49.15,3.94,197.72,8.09,1006463
61.76,3.93,197.66,8.09,1325509
58.29,3.9,197.61,8.09,1379995
55.4,3.87,197.55,8.09,740371
57.46,3.84,197.56,8.09,1045326
59.74,3.8,197.59,8.09,1421989
62.84,3.76,197.62,8.09,1286613
71.14,3.74,197.66,8.09,561373
70.91,3.72,197.69,8.09,148487
74.85,3.73,197.74,8.09,1441902
81.95,3.69,197.79,8.09,1203974
78.68,3.65,197.83,7.87,910578
71.57,3.61,197.88,7.87,1579288
77.76,3.58,197.93,7.87,1175977
77.56,3.57,197.98,7.87,1151646
75.09,3.53,198.03,7.87,2167611
75.93,3.51,198.08,7.87,375343
70.75,3.54,198.1,7.87,2331755
70.12,3.56,198.1,7.87,288720
76.12,3.56,198.1,7.87,1151182
72.56,3.6,198.1,7.87,2001630
64.05,3.66,198.13,7.87,748748
63.49,3.77,198.36,7.87,1596366
60.62,3.79,198.59,7.87,530075
55.34,3.78,198.82,7.56,736551
43.49,3.76,199.05,7.56,407464
53.57,3.75,199.15,7.56,1026043
47.22,3.69,199.22,7.56,1390667
58.4,2.96,126.44,10.12,1009343
55.47,2.83,126.5,10.12,688561
62.16,2.92,126.53,10.12,720543
56.5,2.83,126.55,10.12,1176897
59.17,2.88,126.58,10.12,201464
55.61,3.03,126.6,10.12,924035
64.6,3.05,126.61,10.12,1733653
64.09,2.98,126.61,10.12,1396093
66.79,3.09,126.6,9.85,868510
68.43,3,126.6,9.85,710333
72.44,3.11,126.56,9.85,444705
71.59,3.05,126.47,9.85,149652
73.29,3.1,126.38,9.85,820028
75.4,3.13,126.29,9.85,872702
76.8,3.14,126.21,9.85,664810
82.8,3.12,126.18,9.85,1187554
78.47,3.06,126.16,9.85,-26483
86.06,2.94,126.14,9.85,566726
93.52,3.06,126.11,9.85,1149930
87.69,2.94,126.11,9.85,1629271
93.66,3.08,126.13,9.85,759076
97.66,2.98,126.14,9.49,325438
95.88,3.1,126.15,9.49,936969
100.14,2.97,126.15,9.49,787984
97.04,3.11,126.13,9.49,750716
92.71,3.02,126.11,9.49,104420
92.51,3.12,126.09,9.49,458938
95.57,3.05,126.06,9.49,1361062
96.46,3.04,126.08,9.49,214508
94,3.02,126.09,9.49,1426952
90.82,3.09,126.1,9.49,1199713
91.77,2.96,126.11,9.49,697156
89.43,3.03,126.15,9.49,1498193
91.18,2.94,126.19,9.49,583781
91.45,3,126.23,9.27,1369870
79.02,2.92,126.28,9.27,1547888
80.49,3.08,126.33,9.27,523526
74.2,3.01,126.38,9.27,1803551
71.34,3.13,126.44,9.27,1865166
74.23,3.01,126.49,9.27,-21741
65.21,3.13,126.55,9.27,872449
61.95,3.05,126.61,9.27,-33795
56.87,3.16,126.67,9.27,987254
52.82,3.04,126.73,9.27,1582752
60.72,3.09,126.79,9.27,1546067
61.12,3.12,126.88,9.27,1088694
60.43,3.24,126.98,9.27,1679894
52.91,3.15,127.09,9.27,773507
46.25,3.29,127.19,8.95,1254023
53.63,3.31,127.3,8.95,1126951
59.46,3.34,127.44,8.95,1524636
56.62,3.23,127.58,8.95,1682922
49.26,3.35,127.72,8.95,1536216
53.35,3.38,127.86,8.95,1138238
62.03,3.43,128,8.95,1303652
54.89,3.4,128.13,8.95,870558
59.51,3.67,128.26,8.95,909889
66.51,3.63,128.4,8.95,745649
72.72,3.89,128.51,8.95,714705
63.34,3.72,128.62,8.95,672002
71.41,3.77,128.72,8.69,1835744
75.11,3.82,128.82,8.69,2010432
64.64,4.09,128.91,8.69,1377740
79.46,3.92,128.96,8.69,834429
77.44,4.15,129,8.69,661784
77.92,4.19,129.04,8.69,2243321
78.24,4.2,129.09,8.69,496148
76.07,3.99,129.08,8.69,655262
82.32,3.93,129.06,8.69,530206
82.93,3.89,129.05,8.69,1020490
87.02,3.98,129.04,8.69,1090995
91.11,3.94,129.04,8.69,1028267
94.11,3.81,129.07,8.69,-366302
98.43,3.84,129.09,8.44,2150577
96.44,3.79,129.11,8.44,997558
92.83,3.78,129.13,8.44,1274779
97.17,3.7,129.15,8.44,81967
95.28,3.69,129.17,8.44,1414787
96.93,3.8,129.18,8.44,1496200
96,3.79,129.2,8.44,1777938
95.89,3.74,129.24,8.44,1701970
99.66,3.66,129.28,8.44,538599
99.2,3.8,129.33,8.44,964820
96.22,3.77,129.37,8.44,1516915
85.79,3.78,129.43,8.44,599302
88.93,3.79,129.52,8.44,-73926
89.1,3.88,129.61,8.44,1787763
81.16,3.83,129.69,8.01,866887
76.49,3.7,129.77,8.01,1190821
81.74,3.84,129.78,8.01,743331
76.73,3.84,129.79,8.01,1860624
71.91,3.83,129.81,8.01,1374872
58.75,3.68,129.82,8.01,1461784
63.35,3.67,129.83,8.01,1141869
62.35,3.76,129.84,8.01,-464104
59.12,3.7,129.85,8.01,-254714
47.7,3.64,129.86,8.01,826688
53.18,3.49,129.9,8.01,1537861
53.39,3.54,129.98,8.01,1989850
51.6,3.43,130.07,8.01,531996
60.92,3.44,130.16,7.6,2272125
54.61,3.48,130.24,7.6,1782415
55.99,3.66,130.28,7.6,1016742
56.33,3.67,130.31,7.6,1401733
59.53,3.54,130.35,7.6,1365189
59.94,3.72,130.38,7.6,875047
57.8,3.78,130.45,7.6,2268716
59.41,3.95,130.55,7.6,688252
60.91,3.88,130.65,7.6,1627727
62.2,3.96,130.74,7.6,637727
65.99,4.27,130.83,7.6,2043324
60.82,4.29,130.9,7.6,798221
71.34,4.29,130.97,7.6,296668
70.75,4.28,131.04,7.4,592936
73.17,4.25,131.11,7.4,647662
72.94,4.11,131.12,7.4,996748
83.07,4.09,131.13,7.4,602556
82.43,4.06,131.14,7.4,1461043
81.02,4.19,131.15,7.4,1291295
89.81,4.31,131.1,7.4,408557
88.89,4.13,131.03,7.4,1356095
83.57,4.28,130.96,7.4,1015378
90.94,4.1,130.89,7.4,797153
92.44,4.14,130.83,7.4,1552822
